msisdn_encrypted,home_kecamatan_location,rn,rnd_cnt
01b0336becc1846172efc8812ad8d1aeaf6dac5d5dfaa2cde0436acf9e1cefba,MENDOYO,103,131
cbb47d1f69f30d361baf00ce24dc0bf846f42cdee3cb58bb3d7e936a8e794a87,MENDOYO,114,131
9f31baa05b362cfa77dcbef8859e3a75997f4af341ff49c26b5df4722aa5a98d,DENPASAR TIMUR,26,390
00ad8af5d8fa4f31c6432d50a84a8ed2f1fba464955e91f83d811ed88477662e,DENPASAR TIMUR,120,390
7ce3e616ef35392e9f2d1c6ceb3c51117eb6123f0133da0803848dbc99643d68,DENPASAR TIMUR,126,390
b2f02fa006c501d5307185b6cea66b1981947797361854bf5ff3e3a8bc5a80a2,DENPASAR TIMUR,139,390
27ea3b93e368516ae97b6037d83dc327170e29322e32c1fdeb68c08e2ff4e486,DENPASAR TIMUR,147,390
25fb9ecd24b098e39bddafbd081e841edc40acc8ad3284846388ce3cad9875f2,DENPASAR TIMUR,157,390
1b87b0884087b33fdb115c763d7e7c332df9c2bd6ebb9b132dcac0a4fb53521d,DENPASAR TIMUR,281,390
acf55effb3f55f2d522043a288c460beb3519230f1f3dc98b50a20d8ca4cb615,DENPASAR TIMUR,368,390
3d14d543a6d80f0b422f0519a944213a4857f5e637f37847323012181168dfa1,DENPASAR TIMUR,370,390
d2a2d490475bac2488ee91a8bc458321b071e10ab09721ae967ba49527ac8bb8,DENPASAR TIMUR,148,390
d3bece41b8428b23cf22df9807e86da97c523f48b1766d35d4ad40137673c59a,DENPASAR TIMUR,180,390
f62410d1520c8a5c22e3b5d7e21e73874655b2e3ec46deacda8fd9350654f5b1,DENPASAR TIMUR,218,390
2663874d546445af377b70bd18ece2b82c50ef1cefe59b875612f0ca54d6975d,DENPASAR TIMUR,286,390
8802b9721e54f2aa35620096f613f2e4732593120918178d669a2f3556ddf5de,DENPASAR TIMUR,326,390
8e8abf6c1804845576af66b7bde147ce2da0eb7707c88ae489540337c2cb8c7b,DENPASAR TIMUR,62,390
1cf8faa7b6f89af1bfba8ed801d68cea73080a708241c546e727296ddbfd9bd6,DENPASAR TIMUR,221,390
99ca2a98f2511ddda59cfa60669c11ae9bff57f842f947a18a0844d4871774f0,DENPASAR TIMUR,270,390
4263a03b0a202f92d0410fa6dee503321a3059382535942ab182d6d09a7a8202,DENPASAR TIMUR,302,390
38b4f1d9098dbe20f10e5a1cb5ab22fc5f38eec5f87e784b0fe8295904acd330,DENPASAR TIMUR,312,390
b55f7a65af514887d8fc6d728580a00f9f304f2139a8eb5079632f459832e05b,DENPASAR TIMUR,320,390
b0430012e32397b9159178db9f94a8a7f497397773bd3d5f771bda87a56c9284,DENPASAR TIMUR,369,390
87dab343befa518042f1a835176167e306fc6ddb06e17c1435a9674ee83922d8,DENPASAR TIMUR,20,390
d812e0962b4eda9ae34270013632bd255274aad396f56020657db27b57e7e684,DENPASAR TIMUR,123,390
882895d522b922332a545db7dfeb3caf69adc9a17920884554b2b8636041a010,DENPASAR TIMUR,185,390
4ca6f2aed6a565dde5e75f0317a2574b3bd249282abd1176f87ef89b4119d98b,DENPASAR TIMUR,202,390
ad3e56bffb736a0c6f4507924b0fb82f82b3344cbb64a13b94f7e39fb693af79,DENPASAR TIMUR,321,390
973ef67f43c77ccf8fd6ad5adc0f222d648e05db211986265786a2d6f9504a51,DENPASAR TIMUR,341,390
71bd4659c47531a88d90f4f106db98da8e7a02d322b8348c5793bdd740fbc84f,DENPASAR TIMUR,352,390
7b41b5fea59d485c4d7bb7406391dd4e64793c083e15137fe2544d5479871237,DENPASAR TIMUR,356,390
cc3c3617b9736a5dfec8411b41769b280b7c4ec3fc880e91bd47dbb3c35c18bd,DENPASAR TIMUR,380,390
1eb82fa42aef04536cfbf4d6b6abe9251b76dd0e0db05c18c268dc999b5ba724,DENPASAR TIMUR,384,390
27c967fc91a8496e287dfa1c7fc63fe27e9a32b9b88adab817ea3757ebc32e9a,DENPASAR TIMUR,385,390
82183470047f64b1811bd5413f697d66d6c8466c029a00b52002389d3097d20f,DENPASAR TIMUR,232,390
f7f1a283d0ca16c39bc506e4ee1a525c4a97f144495e99e948e832f5c0276688,DENPASAR TIMUR,246,390
a37da48eb88ddd1750faa436a62f6e0b03d3b3520374be71e0289699ad4514e1,DENPASAR TIMUR,248,390
def5acbfb81b90145a4b1d19ee4d0353619b94cf3f29bee1b0f205172d02cdd0,DENPASAR TIMUR,282,390
67924129c3ab47f5b68ca5d34088bcc47196c8c2c4bed88ed9fb88fee12e76ad,DENPASAR TIMUR,7,390
13159b22488f333340821a4dd9b7bd981eb432301ea6a8a0ac611ae7cfe66490,DENPASAR TIMUR,18,390
582c1b1f9b73f20d2d9e631b4f0643b5e6a295c153d67be6fdd8adcfd3ab1212,DENPASAR TIMUR,99,390
11deb4fa1ca8aa0e6af80dcef6927a822915642588d5d93ef6c08efe735ad32e,DENPASAR TIMUR,110,390
b6451d76f82255564f90a89a2a08e93fa034307fb5213334e4b17151e53c9758,DENPASAR TIMUR,173,390
feec493d92af70cd7f280d075e033b74433000b82dc2bdbd1554f1256ead43e4,DENPASAR TIMUR,235,390
39539113b51d632db5d1120ea1d561c1f3ebdc7991d7f4846214b367a943f603,DENPASAR TIMUR,237,390
7d626f6da5a93c1ddf115020f5df985612b9eaa7e20804f4f8545c042caf77ca,DENPASAR TIMUR,345,390
9972b9c62721925da87b2834908231ef11466ed4a39322465b1350c0e7674ec0,DENPASAR TIMUR,39,390
e474c12b3f9370093c3859a0dcfb2326b2e3af1df5588d9481f10b9ec8d89929,DENPASAR TIMUR,82,390
70d1ddbbd28d4d51da3196c34c0afe3e99ae4d5d205c6bba8adeea7352529e68,DENPASAR TIMUR,118,390
bfa19f0318b6cffad8030507d2bdb4229d1ca6a6acaf4ed8bc0ce3ff33747ec7,DENPASAR TIMUR,141,390
4420e340eb22ef9151643e24edbdc3a8856c5fe44e588cd004dea0e594003c23,DENPASAR TIMUR,150,390
65ee2b77dd419ea4a073593cc982b9e1d6ecd4184682585742089550a3b26dea,DENPASAR TIMUR,164,390
28354d85cc5092cf85f60661cc659252707a0cad91f4def9ab57bc3f8c12261e,DENPASAR TIMUR,208,390
3cf5c74af386efdf58e97f5ec1e23a39746c072f9f69c3926586bf0275862eaf,DENPASAR TIMUR,252,390
23f22eadc50d7f8d970e28b258bad1282eddda85604f39d3f4e717a6164be0f3,DENPASAR TIMUR,283,390
580d1328faec32073497b20ed87a03353a10ad768844f5934bccc075fb595f88,DENPASAR TIMUR,66,390
11993a494637e1bcba822406e3c4d33584823952904244874b821094bbd9ef5b,DENPASAR TIMUR,223,390
6f6f2e869170a2a85acad63b59ea953b4b81f401a83b5075b89768f1df67c18d,DENPASAR TIMUR,314,390
4fa2d7e25a192f08a232e1aa567b85427896a4d9c2b7927510f7f52d789d38dc,DENPASAR TIMUR,377,390
d37c7799eca08c8337c4bf3c17ac55e00d5e16e978ecf2fe45ac086c843a202f,DENPASAR TIMUR,386,390
5a845e66503032bc3158f326469b4288276784f943f2202f54e9d04b205addfe,DENPASAR TIMUR,4,390
152c4c3d8a3ef33f8a97d6cd72232b21bc15fb588d557ba216acabbb89ae47c6,DENPASAR TIMUR,57,390
e1a041290f2654580c4adcdc1d71689a54358a8e89fe67b2b654f0f4237c3cf4,DENPASAR TIMUR,105,390
7761c4e1bda7662584ab0d0128e76dbda5c72730668342eeebfcfa3de966c0a3,DENPASAR TIMUR,116,390
48345b5749e332ff18287f1102c86de0f82d471a5bf8803650857b0e1af5646b,DENPASAR TIMUR,151,390
3eab820d667910671ba2c16948f32140564da032ed9734513ea2a032f07bf3a5,DENPASAR TIMUR,155,390
b458c0ccf6a7effac159345b4e71ca9e83550a43dd479077a730c2b104efd180,DENPASAR TIMUR,174,390
a92f6d56ab3a4a007e9d05ac2639b420e64507e6131167fcf25a533a2be9ba5b,DENPASAR TIMUR,183,390
4d98539390a593b279f80238f5951fb4a60418f50eaf732a2ae2b68e6916f7ba,DENPASAR TIMUR,194,390
b03480ee62e99dbe8999c73779f92f133d5488c7c13a6d60732458486e6d48a0,DENPASAR TIMUR,229,390
f8d4937bed51ff124b03421442de311a113e1614b8c16b13923fd044a9ce06da,DENPASAR TIMUR,243,390
2c1f85fe87d4daaf0f39ff9851b92e99875bd72967357aade68e2d840107557d,DENPASAR TIMUR,301,390
bd204ab28d12c4b8a3e821105265a8b7c175448cb76021123717d3ffc00c09aa,DENPASAR TIMUR,333,390
b13899cc57f2c0a0e398e804609b9b4b006e9c626c2698ef63e4408e209a8218,DENPASAR TIMUR,340,390
7fbe6f5e45bdfa5f6ad146c96d472585b5a8596d9bb7a67a2eb11e41fe7b3e1d,DENPASAR TIMUR,354,390
7b11e975b2609260608842cd89d48362b79edad7f157963b335f9f2bb9f097fe,DENPASAR TIMUR,359,390
e8a1d70244c52d19c3c2b17a76fa02d3b2c4c0d27a486796537d42bd91b2d4af,DENPASAR TIMUR,92,390
8559c791d44e3425f14067f802a0783c1c4680b1d6dd41c1b00d61102acdec70,DENPASAR TIMUR,129,390
61e54f3600a01a0d71fb946f1658ff6f3776b376041b8494593c514716837730,DENPASAR TIMUR,132,390
a0c8f2744f780b1eec537096c397407dc2d6bdb60454d9a14922b6afa87bd7f5,DENPASAR TIMUR,176,390
40add68a0ff81315cd74f2ecd020974ecb01f6c45b019021805e10bb8fa6db44,DENPASAR TIMUR,199,390
f7872f03bc10f122b51a9b258a1589d9ab2b2156476f0835b2865f7e833aad01,DENPASAR TIMUR,215,390
8d3b7dcba679cb467a1577017cabc7ebc0d7383b415b919efa053541e200cd91,DENPASAR TIMUR,234,390
8a67714edcb7e956ee9c068eadbc663b427bbdd2603fe4b128da7d047b138ad1,DENPASAR TIMUR,389,390
e49f15a7a8e2dc2fd152d3a004b7c1cb95e83bed5e7ee20d855effd17b4a45c2,DENPASAR TIMUR,35,390
3fd6ff457087d1d63073cca0d1734a8cc788082608f6e2a38a1ba976cf1da614,DENPASAR TIMUR,63,390
ac0147cb86741acb6d503acbc32ace22e00d538db03c0d1e0039bca2962c3b8b,DENPASAR TIMUR,71,390
616f54b2e3b297066e6bd4283aead29edf16d359694613186aa638bc0bcd5075,DENPASAR TIMUR,128,390
449cb8aa039f68d7e78601fdecf98f884db5243663d17e2290fc10a778604832,DENPASAR TIMUR,144,390
4683b048c153dccfa97d66203c7495e1d0f8c3d39b3ac1fc5982ce19ee8d5ed9,DENPASAR TIMUR,159,390
d9f8f6a282e263123a6f5dcda3324298c8456c0f0d027c823e6639eb72156173,DENPASAR TIMUR,192,390
5c55ea89bf5246869e29f4b0fc8eed41584bb4843fb0f03d3ac4eb7e8e97c5c1,DENPASAR TIMUR,244,390
f2f8b4f8945efca8bb2ba8f6f7c4d9a16b0e2cc7d328392f8af922463dddb1c6,DENPASAR TIMUR,284,390
578ad41796ebdc4af48da1b9c8c5240891c62ba59fcc1b9c35f5df7052ffdc24,DENPASAR TIMUR,362,390
9113676d81411daf76adc81a91f944bd98deae85aca9f4a3283d06cd9d96d9b1,DENPASAR TIMUR,11,390
5bbc06de446ff45e2dc8607f7e4d653aea63e910cdbb6fb2926de239d2f83a75,DENPASAR TIMUR,24,390
20df83d1f0b9eb0f8cc853567758df3f070e3564d83c47e9765a4fc49b6484e4,DENPASAR TIMUR,49,390
058729dcafddf1e9a5f265d39d21cc877b53df6f01249ee1484aa42528083458,DENPASAR TIMUR,50,390
cb2d7e931787df834b318414444cbb5cfbf3920cbda5c18c0d82f3d107b1904e,DENPASAR TIMUR,58,390
148cbcc22495a9ff799927709f05ece35271b14dc84a0db34ea691973560b4cd,DENPASAR TIMUR,79,390
1fd7a6837847af9732e8df3b2f819456af31d410a04f0c89d60bfda69d810d1d,DENPASAR TIMUR,125,390
09c2d6781904ba90c027ca350b00a69349f13aec168c8ad88bb04089972df368,DENPASAR TIMUR,226,390
5e30f8844e7942761fa355e9f6c0335589f7172bdb2b145cee6d56b2e03b55ac,DENPASAR TIMUR,262,390
95c6bce9a12ab1118750811c9bf4a133c00601b11262d6a2ca8691c1ba049ac1,DENPASAR TIMUR,273,390
3f5284ca7643a4716d5f3489508847b90b9a647651bed7ae420a09e93bca7b30,DENPASAR TIMUR,277,390
27222d5807b229ab2f6908525a4975209b232f050a1a079d29a570529fdcec8c,DENPASAR TIMUR,358,390
cc243f92c06e047a99418998720828bdcd2f73a443b018965ab6a12675631fb4,DENPASAR TIMUR,94,390
13a6e30ddb18d4a7ecfada3b756ad5f336b16fa7200a0b559e0e74b2d54c2592,DENPASAR TIMUR,112,390
53deb2f6b57555b60faff344844da4c8274b13bf620db387adf7e755009e1813,DENPASAR TIMUR,135,390
8d6813de29919a0b2d22e118c8501154c7f3fb7dd4bb3c3ecd78afd8d7740f09,DENPASAR TIMUR,146,390
57812f170a6d025d2424a27ddd12ede69d4f6b9a2d102ab094279e5d080c3d73,DENPASAR TIMUR,163,390
f212f421692230b0bb1e1d9f4e4ea3ba4999ccdf33d46a63dc1b7ac348c93457,DENPASAR TIMUR,166,390
aa136254a4b5909f45e2dcf7a46f8316dcf11fadf5ec3067cbcaa2a49320bc44,DENPASAR TIMUR,193,390
861a04b2f5b519ac229db22f5b6475ee26b4a6c2f49fc61606869b2c1ca06e5f,DENPASAR TIMUR,233,390
c6cbe3068b58cd253380e44b5f07049c22b722b43a3d42365c4ea943f4326fd7,DENPASAR TIMUR,1,390
c31fa9a5a977092867c5ec8f62f9fc4fbf54960e69f06f8866b7896681f13a66,DENPASAR TIMUR,51,390
0008939fa9a72227ac0a1c36c0dbe3f1d58ad6e1e2e91b65432b984d0cd089d6,DENPASAR TIMUR,124,390
e241c88895301ec8c33ac06daff9a9367bd75aba432cd21f76e29cdbbac4a248,DENPASAR TIMUR,161,390
026a42bc3b7b354f1697ef7f8257e36980f98e2006088f4aac9cbed17e583785,DENPASAR TIMUR,167,390
afcb603f139f669464ab203f4a43d2c9efca6d465528a0225f82f51343a7a199,DENPASAR TIMUR,264,390
591010b8f9019c9f9a49cc2d9de37d09a2a724ed5edccbe30b569b24f5d8cab9,DENPASAR TIMUR,267,390
421b4916cad576ec1d2051ad56d854d33fa8be64628ee96c3d3cbe584bbccaa6,DENPASAR TIMUR,272,390
a03ddbcc05b31cadfc0c664c31f91ec1eee9e7e927a97279d856a33c93b0f532,DENPASAR TIMUR,355,390
77142b0cbdb1ab23b4d693f2b54deff60353ecaf279c9982fdead8b69a96c094,DENPASAR TIMUR,81,390
5e1a7d01cdde2d56be6fa09a5625d4587a87a80eef42c5ad3f33d748be92e576,DENPASAR TIMUR,179,390
30d193b68b7d4745ba510e82def20ca20a316529dc17821786b604f127fdb987,DENPASAR TIMUR,191,390
b9c4f60a1e012210c995bd96fa52e26f3feb5328eff078582ad3c4bfcc8a948c,DENPASAR TIMUR,197,390
39198e2c78c53d128c80cf04202a75871860b6ac156f9cd12be9a4322860be3e,DENPASAR TIMUR,206,390
8aafd91a015674f628f986c96939b3e9a915133378ed213b43a89ed3178eb8a6,DENPASAR TIMUR,253,390
268c19a234e1bac52036b540081555b7be58a499c9a7aea67da2b5cadb003a0c,DENPASAR TIMUR,259,390
f82b9d9b26df5cfd7d9a5e3b4389f4cc361c212d4f52ba901268cf93daf1105d,DENPASAR TIMUR,366,390
41ada024c5a5302120ef288bea712707a3eecb929bf40df14a5d7a6a43be3a35,DENPASAR TIMUR,382,390
de9d21eaff87040cc628ad170673cfd8e935f78cd18c6cba6878d32f469707eb,DENPASAR TIMUR,16,390
136c9d659c7d2332781acf5558ad03c3dc6e5c9106d1c5a7cd1e9eb20bde0027,DENPASAR TIMUR,33,390
0e06927b05ad7ff422f262bbd026506465df4ec82de521a6f4fe1d9de1eabc77,DENPASAR TIMUR,44,390
de887564725fc9c0bd5963cd323d8b926b86f902a9622e5a21b7df0c523f7b64,DENPASAR TIMUR,73,390
8b37e138c7245d31a58995d959d856dbec0de74d348a6060abaa63c17eeeef46,DENPASAR TIMUR,279,390
dffbee7aa7afcc7042ffefc6994376a13e5dc63d8a96c34fadedfd8e5b78b141,DENPASAR TIMUR,317,390
84d6aa05f5d2cfdb7252056f6c00dcc38c6a51e51eafc15e2364a8ec795a40fd,DENPASAR TIMUR,219,390
339addec4722471b892a19112793e67692c2b793d42ecd15d94f9510534f01c7,DENPASAR TIMUR,225,390
266aed0ef00684d6f903a30a212f3400f3d1b31d4a3c42147061878caf72c864,DENPASAR TIMUR,260,390
ac79578d26d4a8d96e420a857a8e526d504f3fcee894efa422464551e9c336e6,DENPASAR TIMUR,381,390
1d2498663f4bb343bfb01891447d5645bfd3847c26cf5d79f7e09e7ca7a6d81f,DENPASAR TIMUR,27,390
381801080fe8ae671b50a2f94e23c304638bf891c9a6255f9f2f00416451592a,DENPASAR TIMUR,89,390
0772665507aa39e621a5fb6dd128f3a7f565d5a95c4bd97bb4d52e74dcd2593f,DENPASAR TIMUR,117,390
1b56890c601fcbbf6032392e42b08356d3242f46090096d8bb000a3ed0ff7033,DENPASAR TIMUR,177,390
2d8ae6a30467b30f4558d1448cb98e3aad0e331e7d587375d931595d121b0d4d,DENPASAR TIMUR,315,390
21bf7322b3221c9056481702d775b27ae18ff495c42b2677148d98ea71c95505,DENPASAR TIMUR,316,390
93ad75920c4c9ebb4c19fb64519284ec5adede600d2ba0ab6ee3f20a134eabdb,DENPASAR TIMUR,344,390
f9574528311f7aa999a6ec2a95023c994f7bfe88abe894572f7674698c1fa82b,DENPASAR TIMUR,2,390
7cbfd1a1e82d173a2e087cfe797a0fda8d2b2c46f8510ddca575f595cd449cc5,DENPASAR TIMUR,61,390
236a5d314c6867eef779ed7be16ab44f28b9ee3f0fcc26bb1509b0eaa5359488,DENPASAR TIMUR,102,390
a577277e32d09d55f474d86f079079a0308cec559c1c04d41181554fb22c4c6f,DENPASAR TIMUR,152,390
a9c0ec59893d82a7b83a7ab333e5694ae0aad0dbe330fc23671ac0d551fc5590,DENPASAR TIMUR,153,390
4cdaa1349000b14342fe256bf99afe6505aa0285cf701a41d298a8f715cd06dd,DENPASAR TIMUR,200,390
33f42372027aa5974bda8947906aad0a31a5868b71351e10fd2437aec721fd9f,DENPASAR TIMUR,342,390
a71031854ab11d25bb9b86e779fe0f5e739886d1fa6f94b50b4f34e8c0289b20,DENPASAR TIMUR,42,390
82fcff998101ad45b9134007ef42d8daa49f7ba214ae7b2332581b9e8cae0882,DENPASAR TIMUR,45,390
949809fb306eff041b47e6ab6a40d3b2dd393fcce8a5c671945134098bef8a12,DENPASAR TIMUR,67,390
2240e6553f59f9198e70ed0f0ba1ffefa4fd6e73193c14e6ac3a6a9f1c62b6a7,DENPASAR TIMUR,76,390
3b1c06492d5bdcf7484c1035b0e40ef1a12920f67b57364e06c75615514620fe,DENPASAR TIMUR,291,390
fba09b437b6bab2de0d15355991bb4594f0dbbf8c9bbdd78f334ea7ce1511c9e,DENPASAR TIMUR,46,390
f0d9c197eb5871fe742a51492381bd0e352f33337a6125ec47987548213d42e8,DENPASAR TIMUR,64,390
956b606aa08d54c17061a82c24169809f5ef672eed9ec76b3ce368d0b6ea2958,DENPASAR TIMUR,134,390
928cc6d1215934abc656dbccd018189b480c8a6573bc7c60d1f290216e9ca195,DENPASAR TIMUR,216,390
4866b6afaa169ba9175cf6175333a32f61fbbad733b1f41325e1992ce88c3e85,DENPASAR TIMUR,364,390
486162136e0a797742b7c0c8dbc13ec88b37a300096b3c8bb3cbf1ff4a273829,DENPASAR TIMUR,383,390
910fcb5a8edcc0cfac6626869ecbff80e7d51e5371b25e3a6ff4e296e1a44ecc,DENPASAR TIMUR,34,390
8870755b3bc7864d7735e5637770ae7e964a04bb4e02ea339862f3d7e56ed9d3,DENPASAR TIMUR,36,390
990ffd5e0c05654f4a3c1f7e80bbd654244b974557af5f013bf6e44aa3de0128,DENPASAR TIMUR,56,390
73e4ce1992517bc6dbe7d83f267d1345f3d4364a534378ee53c255de0cc5152f,DENPASAR TIMUR,86,390
3f02809105c3ce012a79f52cb708250b61292a92a41ab57b3f4ae6af173166ac,DENPASAR TIMUR,133,390
01477c684cfd86ce6c8a64d3b8705dd13b293b5df7cc85a586ec356f39aca30b,DENPASAR TIMUR,190,390
b52e138de5af86ddc9765e032a7651d91991f6e778923b03001b9b9bf6483453,DENPASAR TIMUR,205,390
ca34b6436cc1c071f381e4d5a066ca59cac2a16a49f5c29f41ae968b5de50a3a,DENPASAR TIMUR,212,390
e3edbf5f45ba89e7e2303d7034a86f0f096cb21b34f94b5ff016bdb6a8cec4ab,DENPASAR TIMUR,297,390
7ad0b860b433bc19710e085253165e6b49aeacec068edd9db8ca59b643da69d0,DENPASAR TIMUR,298,390
5a5f5f03f6e13e0c4a4fb30fbcfb80bc974693b6458edf73667ae7f606b95d5f,DENPASAR TIMUR,299,390
9d859c4a0d94f39c9b39524571ee8f20ebd25066228905164e82135358e04c47,DENPASAR TIMUR,371,390
13478b663bebfc37e6edad051c4c24eb877a91a728f39f6d5d416ae2a0973ddd,DENPASAR TIMUR,98,390
fe4b2a89e6bcbf423a468382ef846a5028fbca7fc6ee46edb9899335e875416c,DENPASAR TIMUR,119,390
1d336b52533732c7942333c2f15253b915718251cb79d0557bff32bc46da2463,DENPASAR TIMUR,131,390
34c6ce14db380f2c1321c52ab6f19516c0af6a7eb9484d9bced9bcf9614192e6,DENPASAR TIMUR,255,390
5c4375720865b2024680389049126cd0ccd9c2938cf7b128e244985c401ec0bd,DENPASAR TIMUR,261,390
85b9c95db66f6959cedd6755dddd920f71b5f39e58feb9b55c0b7ed905e704e0,DENPASAR TIMUR,374,390
c3da111170957c53ef6f02820e6772a550b71f538e1f53b868039da4530b9baf,DENPASAR TIMUR,388,390
12a2df272453d9167dc8fa60234a17c0b01e853f0768513ebb1c87b19b27fa7c,DENPASAR TIMUR,103,390
24d654a56415eced3127143d5368330d084374ca84b6fea401d1de369012fe42,DENPASAR TIMUR,241,390
56eb338d66a1b3e129478a0247ae05aa69fd79b019f45fa3f01b108695cb52b3,DENPASAR TIMUR,275,390
19577480c42738b084481a9ae39dc606f9ceda8c918538f05abfd44e1b8f61aa,DENPASAR TIMUR,304,390
4e8a87ec3be4df8528f847fab07301875d9e13a74bf213dc1ca13674b5c9de14,DENPASAR TIMUR,5,390
1f837677490965965173dde02ee1c212e5338ca47a9598fc19c9c7ec190e15fd,DENPASAR TIMUR,55,390
5c8b6ed950e1e13072c2c9e9446cdf3fc829c2ef05431e36241a3fc007e0d663,DENPASAR TIMUR,74,390
d88905806f6f113b936ce4c71d145a4cc53135cf21d0c69724d25c9468677843,DENPASAR TIMUR,121,390
ad3c5cf84f4d7a371a7fe311d6fb16aca5af6f9e6d4fed43e34be04d7485076e,DENPASAR TIMUR,6,390
423dbde49965255881d8491def8c47875db62a4370a16694a294fe50cf1d76a8,DENPASAR TIMUR,8,390
715e4e67ed3ec7974efdcbff26529d1ef2a785e0927fa05ba0f36753e3ce1253,DENPASAR TIMUR,37,390
73bb3ba8bdbaa3da6ae66ca760c4e794845682b68a92fa3b008943c3cded7c1f,DENPASAR TIMUR,158,390
152f416c17105146b7e640a38dd025fce89b401a8eca5c88da478d5caaec863e,DENPASAR TIMUR,201,390
bc786d9b14755b914ee0011fcf6e2e9e4eca5abd0303d6976858684d9d8aa681,DENPASAR TIMUR,263,390
4c675548c4437e9ba123836cb0968eeee3fc3691f1b0aa0332d2beca71fd3c4b,DENPASAR TIMUR,325,390
68dae7e874a931397b00578962e3ce44ef97f1f78fd12b8640685bd66c508e22,DENPASAR TIMUR,114,390
bf32803dc2ba9ff9b26e118d97c73c314a5a1de41a9ef34881a0e6bf1fd97832,DENPASAR TIMUR,136,390
2d213d776ed871bbd5044ee5b1102b9eb4c619c38bd688855623507154f3c827,DENPASAR TIMUR,172,390
173dffc44897b5f46e34197afba264191f1d54eacaf7480d4462dd77203ea827,DENPASAR TIMUR,187,390
9a177a6291d1a306a2bca2f794e7f1cadcac95a576868ed5e155e5e6c2ef0393,DENPASAR TIMUR,203,390
ce6ec56fb8811e186301bd74fc6d47289575251767ad0f4262a58b5902422e9a,DENPASAR TIMUR,247,390
478dd260947af2ebd85b4f02ba7123f2f368982fb9ee5d743de0ad00a3aa01fd,DENPASAR TIMUR,254,390
fc9e23c0495b97fcbcb79ca31312f1b5e6151a32bfaad9e5c6a91ac3a2544850,DENPASAR TIMUR,276,390
6ee6664d247b5b7ac02ea19c9f7e6260b721a42b198c3c498cbca8f20943d7f2,DENPASAR TIMUR,310,390
e9db33c2ce7f77c6556a6930fd32092de424e9a889e650deab7a56c70026bdd8,DENPASAR TIMUR,387,390
f2ac3c13b7c52cd7eb016d5b6049f12763ec81173cf5b3e0f2388f7d61bac520,DENPASAR TIMUR,52,390
25f381f20d394c4a25b7bb98062f58787ccebd2d7e51275ec3247192325a89e8,DENPASAR TIMUR,68,390
7d12a1144f469d6dbd30a17099e85d03912c9e19f810f9943d99a7350ed3ee81,DENPASAR TIMUR,113,390
f77748a7936e0af65a106af2678ee3df85c1c47fe581d57e872a58dbd9b40c02,DENPASAR TIMUR,130,390
d6d970c2706ff559bc088fceff98d0e6b2e63d3753c296d73d93f8b56ad4816a,DENPASAR TIMUR,196,390
452aa610ff2dd0cb83089cefbc787b2eb3810c3302f91390095d573623a5f21e,DENPASAR TIMUR,228,390
12f8dd44cb5075be1176c3deafea371063f8d170db782d1aab4d56dcc4d9c799,DENPASAR TIMUR,239,390
50c31f20372f123db9dce988536c94db3c7ab43f73fa7ec6a33ce22d6303d4d3,DENPASAR TIMUR,290,390
1950658158a82557439d357bb81200ac939ddfb94a10cba7b68e2a409f7e020d,DENPASAR TIMUR,293,390
e7e5445a56f661bac1cdf4e0f0c566fb2bc155ab9f48e812f26419a0106979bc,DENPASAR TIMUR,338,390
d216507baf94ca12fac9c4a960ee9673339bd5de55debf1b556cf84df089d2e3,DENPASAR TIMUR,32,390
a5652ba68fe25ba0aaac8fc61bec0ee654c1a0393e6733606a1d04daed459f3d,DENPASAR TIMUR,43,390
d171d86530fb00c48b53a305914392d09c289147b1d53db537df935b6e4ec5f1,DENPASAR TIMUR,60,390
fcf98fa2f30d5ee1d1d336d6b4028d547d687889e4d4d6eaca8e7c810b74e8c5,DENPASAR TIMUR,70,390
0944d0cd3a4e021cb33117c299380be050fb5bc869764ff1e653838db8366ef8,DENPASAR TIMUR,91,390
03b6e9c5dea697e6c8fe9adfd946c43a1565f04e90a31e9817cb120b5e06c267,DENPASAR TIMUR,188,390
c4cd7ef2948630b56c878c8a67c4adbb4a3718229a10464af93c5fb58d1feb34,DENPASAR TIMUR,224,390
be788888794ab081175316c8a7acdeee56cf494b1dab0c689518f748073b909b,DENPASAR TIMUR,287,390
88a40139ba32e6707c3e29a1cf275778882af89ad368ab615cc657759c166923,DENPASAR TIMUR,322,390
94ac2f406a901224ea161ce5f0750bb1fa79b8694239535513cdd116f776c1b1,DENPASAR TIMUR,327,390
d0aca4bbf368e33e895012d9373d664a6b9ec52c4ce01884e36a83eff61465df,DENPASAR TIMUR,367,390
2820a65e038c6ae9a3b61e001d71d108f05129834f4e1257ba188075c303fa9e,DENPASAR TIMUR,23,390
11f040be52efb07ca81c02ed008b6a8da416b4904c0376866abc5ae762713bb0,DENPASAR TIMUR,28,390
2ff31205049613c24aec665556f6ed469f5d56dbef65819cbb0259becf1a9a80,DENPASAR TIMUR,85,390
67d0cac1f9374ce4d722bc21a63f368835e401d48a73a9a8d3c8a26e6ae9039b,DENPASAR TIMUR,109,390
3108fc34fbc02c536bcb57eec568e82f51275c85501718976eb37fce50fc4a14,DENPASAR TIMUR,138,390
ab6924ed3f825471b4d1e2f8ee891283a3d6a4f5b00f267f6bc7bea2d74af4ab,DENPASAR TIMUR,181,390
